Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl,dataset,training_description
Location_5_max_NO2,9.0,1.0,GKW,1.9190059171597635,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0094923950888764,0.9,air,ID-Based Training
Location_5_max_O3,9.0,1.0,SAA,0.0025007100591715,,,0.9,air,ID-Based Training
Location_5_max_O3,9.0,1.0,MLP,0.0056994641871142,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 13), ('layer2', 13), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-1.2791383456114254,0.9,air,ID-Based Training
Location_5_max_O3,9.0,1.0,RFW,0.0020888757396449,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 16), ('n_estimators', 10)])",0.1646869528181348,0.9,air,ID-Based Training
Location_5_max_O3,9.0,1.0,KNNW,0.002369349112426,"OrderedDict([('n_neighbors', 128)])",0.0525294590885432,0.9,air,ID-Based Training
Location_5_max_O3,9.0,1.0,DTW,0.0019130177514792,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.2350101746249588,0.9,air,ID-Based Training
Location_5_max_O3,9.0,1.0,GKW,0.0024685207100591,"OrderedDict([('kernel_bandwidth', 1.5)])",0.012872083668544,0.9,air,ID-Based Training
Location_5_max_PM10,9.0,1.0,SAA,1.4038461538461535,,,0.9,air,ID-Based Training
Location_5_max_PM10,9.0,1.0,MLP,1.3615100640699984,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 26), ('layer2', 26), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",0.0301572146350695,0.9,air,ID-Based Training
Location_5_max_PM10,9.0,1.0,RFW,1.293905325443787,"OrderedDict([('max_depth', 2), ('max_features', 'sqrt'), ('min_samples_split', 4), ('n_estimators', 100)])",0.0783140147523708,0.9,air,ID-Based Training
Location_5_max_PM10,9.0,1.0,KNNW,1.3014792899408285,"OrderedDict([('n_neighbors', 128)])",0.0729188619599576,0.9,air,ID-Based Training
Location_5_max_PM10,9.0,1.0,DTW,1.2868047337278106,"OrderedDict([('max_depth', 4), ('min_samples_split', 8)])",0.0833719704952581,0.9,air,ID-Based Training
Location_5_max_PM10,9.0,1.0,GKW,1.3007100591715974,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0734668071654374,0.9,air,ID-Based Training
Location_5_max_PM2.5,9.0,1.0,SAA,0.852067061143984,,,0.9,air,ID-Based Training
Location_5_max_PM2.5,9.0,1.0,MLP,1.0229325249442198,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 26), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-0.2005305352032176,0.9,air,ID-Based Training
Location_5_max_PM2.5,9.0,1.0,RFW,0.7791104536489151,"OrderedDict([('max_depth', 4), ('max_features', 'sqrt'), ('min_samples_split', 64), ('n_estimators', 10)])",0.0856230815883406,0.9,air,ID-Based Training
Location_5_max_PM2.5,9.0,1.0,KNNW,0.7987534516765283,"OrderedDict([('n_neighbors', 128)])",0.0625697341191394,0.9,air,ID-Based Training
Location_5_max_PM2.5,9.0,1.0,DTW,0.8011262327416173,"OrderedDict([('max_depth', 4), ('min_samples_split', 8)])",0.0597849990046248,0.9,air,ID-Based Training
Location_5_max_PM2.5,9.0,1.0,GKW,0.7934358974358974,"OrderedDict([('kernel_bandwidth', 1.5)])",0.068810503752332,0.9,air,ID-Based Training
Location_5_max_SO2,9.0,1.0,SAA,0.3246627218934911,,,0.9,air,ID-Based Training
Location_5_max_SO2,9.0,1.0,MLP,0.2546052578211274,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 6), ('layer2', 6), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.2157853653901994,0.9,air,ID-Based Training
Location_5_max_SO2,9.0,1.0,RFW,0.2428284023668638,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 20)])",0.2520594882262886,0.9,air,ID-Based Training
Location_5_max_SO2,9.0,1.0,KNNW,0.2333491124260354,"OrderedDict([('n_neighbors', 128)])",0.2812568345848217,0.9,air,ID-Based Training
Location_5_max_SO2,9.0,1.0,DTW,0.2100828402366863,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",0.3529197346358533,0.9,air,ID-Based Training
Location_5_max_SO2,9.0,1.0,GKW,0.222189349112426,"OrderedDict([('kernel_bandwidth', 1.5)])",0.3156302398483632,0.9,air,ID-Based Training
Location_6_max_CO,9.0,1.0,SAA,0.0493740458015267,,,0.9,air,ID-Based Training
Location_6_max_CO,9.0,1.0,MLP,0.0599431535779356,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 26), ('layer2', 26), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.2140620158796489,0.9,air,ID-Based Training
Location_6_max_CO,9.0,1.0,RFW,0.0443206106870229,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 4), ('n_estimators', 100)])",0.1023500309214596,0.9,air,ID-Based Training
Location_6_max_CO,9.0,1.0,KNNW,0.0447633587786259,"OrderedDict([('n_neighbors', 128)])",0.0933828076685221,0.9,air,ID-Based Training
Location_6_max_CO,9.0,1.0,DTW,0.0450992366412213,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.0865800865800868,0.9,air,ID-Based Training
Location_6_max_CO,9.0,1.0,GKW,0.0471145038167938,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0457637600494744,0.9,air,ID-Based Training
Location_6_max_NO2,9.0,1.0,SAA,1.7533435114503817,,,0.9,air,ID-Based Training
Location_6_max_NO2,9.0,1.0,MLP,4.528572201908839,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-1.582820863301774,0.9,air,ID-Based Training
Location_6_max_NO2,9.0,1.0,RFW,2.1017328244274807,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 2), ('n_estimators', 100)])",-0.1986999756191005,0.9,air,ID-Based Training
Location_6_max_NO2,9.0,1.0,KNNW,2.3142900763358782,"OrderedDict([('n_neighbors', 32)])",-0.3199296436905718,0.9,air,ID-Based Training
Location_6_max_NO2,9.0,1.0,DTW,2.151175572519084,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",-0.2268990979067255,0.9,air,ID-Based Training
Location_6_max_NO2,9.0,1.0,GKW,2.002679389312977,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.1422059489394309,0.9,air,ID-Based Training
Location_6_max_O3,9.0,1.0,SAA,0.0028214122137404,,,0.9,air,ID-Based Training
Location_6_max_O3,9.0,1.0,MLP,0.0017775201186325,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 13), ('layer2', 3), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.3699892167560819,0.9,air,ID-Based Training
Location_6_max_O3,9.0,1.0,RFW,0.0013825572519083,"OrderedDict([('max_depth', 10), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 250)])",0.5099768671960606,0.9,air,ID-Based Training
Location_6_max_O3,9.0,1.0,KNNW,0.0021170229007633,"OrderedDict([('n_neighbors', 32)])",0.2496584191231178,0.9,air,ID-Based Training
Location_6_max_O3,9.0,1.0,DTW,0.0013729389312977,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.5133859119871214,0.9,air,ID-Based Training
Location_6_max_O3,9.0,1.0,GKW,0.0028946564885496,"OrderedDict([('kernel_bandwidth', 3.0)])",-0.0259601466430379,0.9,air,ID-Based Training
Location_6_max_PM10,9.0,1.0,SAA,2.216005089058524,,,0.9,air,ID-Based Training
Location_6_max_PM10,9.0,1.0,MLP,2.7807922266949885,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.2548672565893863,0.9,air,ID-Based Training
Location_6_max_PM10,9.0,1.0,RFW,2.8639185750636127,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",-0.2923790605013263,0.9,air,ID-Based Training
Location_6_max_PM10,9.0,1.0,KNNW,2.3879643765903307,"OrderedDict([('n_neighbors', 128)])",-0.077598778261319,0.9,air,ID-Based Training
Location_6_max_PM10,9.0,1.0,DTW,2.307620865139949,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",-0.041342764298591,0.9,air,ID-Based Training
Location_6_max_PM10,9.0,1.0,GKW,2.334949109414758,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.0536749761737993,0.9,air,ID-Based Training
Location_6_max_PM2.5,9.0,1.0,SAA,0.8883276081424936,,,0.9,air,ID-Based Training
Location_6_max_PM2.5,9.0,1.0,MLP,1.505283122659942,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 39), ('layer2', 26), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.6945134980184975,0.9,air,ID-Based Training
Location_6_max_PM2.5,9.0,1.0,RFW,1.023515903307888,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 8), ('n_estimators', 500)])",-0.152182926576013,0.9,air,ID-Based Training
Location_6_max_PM2.5,9.0,1.0,KNNW,0.888446564885496,"OrderedDict([('n_neighbors', 32)])",-0.0001339108926843,0.9,air,ID-Based Training
Location_6_max_PM2.5,9.0,1.0,DTW,1.035604961832061,"OrderedDict([('max_depth', 6), ('min_samples_split', 2)])",-0.1657917105576924,0.9,air,ID-Based Training
Location_6_max_PM2.5,9.0,1.0,GKW,0.8558994910941473,"OrderedDict([('kernel_bandwidth', 2.5)])",0.0365046822265874,0.9,air,ID-Based Training
Location_6_max_SO2,9.0,1.0,SAA,0.3856106870229007,,,0.9,air,ID-Based Training
Location_6_max_SO2,9.0,1.0,MLP,0.5404598066972819,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 13), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.401568537609501,0.9,air,ID-Based Training
Location_6_max_SO2,9.0,1.0,RFW,0.3305801526717556,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 2), ('n_estimators', 500)])",0.1427100861130357,0.9,air,ID-Based Training
Location_6_max_SO2,9.0,1.0,KNNW,0.3559312977099236,"OrderedDict([('n_neighbors', 32)])",0.0769672374542214,0.9,air,ID-Based Training
Location_6_max_SO2,9.0,1.0,DTW,0.4635267175572518,"OrderedDict([('max_depth', 6), ('min_samples_split', 16)])",-0.2020587944174998,0.9,air,ID-Based Training
Location_6_max_SO2,9.0,1.0,GKW,0.3319312977099236,"OrderedDict([('kernel_bandwidth', 1.5)])",0.1392061763832524,0.9,air,ID-Based Training
Location_1_max_CO,7.5,2.5,SAA,0.1536941580756013,,,0.75,air,ID-Based Training
Location_1_max_CO,7.5,2.5,MLP,0.1464473717765285,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 13), ('layer2', 13), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.0471506945339335,0.75,air,ID-Based Training
Location_1_max_CO,7.5,2.5,RFW,0.1187929553264604,"OrderedDict([('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_split', 2), ('n_estimators', 50)])",0.2270821688093905,0.75,air,ID-Based Training
Location_1_max_CO,7.5,2.5,KNNW,0.1350300687285223,"OrderedDict([('n_neighbors', 8)])",0.1214365567356062,0.75,air,ID-Based Training
Location_1_max_CO,7.5,2.5,DTW,0.1350085910652921,"OrderedDict([('max_depth', 8), ('min_samples_split', 2)])",0.1215762996087198,0.75,air,ID-Based Training
Location_1_max_CO,7.5,2.5,GKW,0.1557989690721649,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.0136948015651203,0.75,air,ID-Based Training
Location_1_max_NO2,7.5,2.5,SAA,4.564132302405498,,,0.75,air,ID-Based Training
Location_1_max_NO2,7.5,2.5,MLP,7.27996133907298,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 13), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.595037316345129,0.75,air,ID-Based Training
Location_1_max_NO2,7.5,2.5,RFW,4.854381443298969,"OrderedDict([('max_depth', 10), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",-0.063593498536512,0.75,air,ID-Based Training
Location_1_max_NO2,7.5,2.5,KNNW,5.444437285223368,"OrderedDict([('n_neighbors', 32)])",-0.1928745541302365,0.75,air,ID-Based Training
Location_1_max_NO2,7.5,2.5,DTW,4.748195876288659,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",-0.0403282730840541,0.75,air,ID-Based Training
Location_1_max_NO2,7.5,2.5,GKW,6.188230240549829,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.3558393645355899,0.75,air,ID-Based Training
Location_1_max_O3,7.5,2.5,SAA,0.0053148625429553,,,0.75,air,ID-Based Training
Location_1_max_O3,7.5,2.5,MLP,0.0042957302750943,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 26), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.1917513876651098,0.75,air,ID-Based Training
Location_1_max_O3,7.5,2.5,RFW,0.0044078608247422,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 100)])",0.1706538430453404,0.75,air,ID-Based Training
Location_1_max_O3,7.5,2.5,KNNW,0.0046932989690721,"OrderedDict([('n_neighbors', 32)])",0.1169481936474582,0.75,air,ID-Based Training
Location_1_max_O3,7.5,2.5,DTW,0.0043749999999999,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",0.1768366604703791,0.75,air,ID-Based Training
Location_1_max_O3,7.5,2.5,GKW,0.0059278350515463,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.1153317707912391,0.75,air,ID-Based Training
Location_1_max_PM10,7.5,2.5,SAA,4.664626288659794,,,0.75,air,ID-Based Training
Location_1_max_PM10,7.5,2.5,MLP,4.562822183197477,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 39), ('layer2', 26), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.0218247077391415,0.75,air,ID-Based Training
Location_1_max_PM10,7.5,2.5,RFW,4.031357388316152,"OrderedDict([('max_depth', 4), ('max_features', 'sqrt'), ('min_samples_split', 64), ('n_estimators', 500)])",0.135759836084444,0.75,air,ID-Based Training
Location_1_max_PM10,7.5,2.5,KNNW,4.174506013745704,"OrderedDict([('n_neighbors', 32)])",0.1050717130556899,0.75,air,ID-Based Training
Location_1_max_PM10,7.5,2.5,DTW,3.982710481099657,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",0.1461887331077191,0.75,air,ID-Based Training
Location_1_max_PM10,7.5,2.5,GKW,4.291129725085911,"OrderedDict([('kernel_bandwidth', 2.5)])",0.0800699864171098,0.75,air,ID-Based Training
Location_1_max_PM2.5,7.5,2.5,SAA,1.6780963631156929,,,0.75,air,ID-Based Training
Location_1_max_PM2.5,7.5,2.5,MLP,1.8831099677295384,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 39), ('layer2', 6), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-0.1221703408219063,0.75,air,ID-Based Training
Location_1_max_PM2.5,7.5,2.5,RFW,1.6731833476517757,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 64), ('n_estimators', 100)])",0.0029277314294368,0.75,air,ID-Based Training
Location_1_max_PM2.5,7.5,2.5,KNNW,1.806951603665521,"OrderedDict([('n_neighbors', 32)])",-0.0767865561132525,0.75,air,ID-Based Training
Location_1_max_PM2.5,7.5,2.5,DTW,1.7031965922107672,"OrderedDict([('max_depth', 2), ('min_samples_split', 16)])",-0.0149575612263834,0.75,air,ID-Based Training
Location_1_max_PM2.5,7.5,2.5,GKW,1.6528010452462771,"OrderedDict([('kernel_bandwidth', 3.0)])",0.0150738172284995,0.75,air,ID-Based Training
Location_1_max_SO2,7.5,2.5,SAA,0.5378436426116838,,,0.75,air,ID-Based Training
Location_1_max_SO2,7.5,2.5,MLP,0.5170565584397461,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 26), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.0386489353504281,0.75,air,ID-Based Training
Location_1_max_SO2,7.5,2.5,RFW,0.5168170103092784,"OrderedDict([('max_depth', 10), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 20)])",0.0390943215398129,0.75,air,ID-Based Training
Location_1_max_SO2,7.5,2.5,KNNW,0.4901202749140893,"OrderedDict([('n_neighbors', 32)])",0.0887309320341825,0.75,air,ID-Based Training
Location_1_max_SO2,7.5,2.5,DTW,0.5875429553264605,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",-0.0924047600031947,0.75,air,ID-Based Training
Location_1_max_SO2,7.5,2.5,GKW,0.5235395189003437,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0265953198626306,0.75,air,ID-Based Training
Location_2_max_CO,7.5,2.5,SAA,0.0826729422066549,,,0.75,air,ID-Based Training
Location_2_max_CO,7.5,2.5,MLP,0.0896259474432577,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 26), ('layer2', 26), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.0841025497704262,0.75,air,ID-Based Training
Location_2_max_CO,7.5,2.5,RFW,0.0775722416812609,"OrderedDict([('max_depth', None), ('max_features', 'sqrt'), ('min_samples_split', 16), ('n_estimators', 500)])",0.0616973388057724,0.75,air,ID-Based Training
Location_2_max_CO,7.5,2.5,KNNW,0.0896672504378283,"OrderedDict([('n_neighbors', 128)])",-0.0846021448431089,0.75,air,ID-Based Training
Location_2_max_CO,7.5,2.5,DTW,0.0932027145359019,"OrderedDict([('max_depth', 8), ('min_samples_split', 16)])",-0.1273666092943202,0.75,air,ID-Based Training
Location_2_max_CO,7.5,2.5,GKW,0.0977342381786339,"OrderedDict([('kernel_bandwidth', 2.0)])",-0.1821792665166162,0.75,air,ID-Based Training
Location_2_max_NO2,7.5,2.5,SAA,3.635288966725044,,,0.75,air,ID-Based Training
Location_2_max_NO2,7.5,2.5,MLP,4.990063458840405,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 26), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-0.3726731229665765,0.75,air,ID-Based Training
Location_2_max_NO2,7.5,2.5,RFW,3.615701619964974,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 100)])",0.0053881127303383,0.75,air,ID-Based Training
Location_2_max_NO2,7.5,2.5,KNNW,4.199846760070053,"OrderedDict([('n_neighbors', 32)])",-0.1552992894134652,0.75,air,ID-Based Training
Location_2_max_NO2,7.5,2.5,DTW,4.246289404553414,"OrderedDict([('max_depth', 6), ('min_samples_split', 2)])",-0.1680747922437671,0.75,air,ID-Based Training
Location_2_max_NO2,7.5,2.5,GKW,3.7367940017513135,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.0279221365771409,0.75,air,ID-Based Training
Location_2_max_O3,7.5,2.5,SAA,0.0054068520140105,,,0.75,air,ID-Based Training
Location_2_max_O3,7.5,2.5,MLP,0.0035003265342964,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 13), ('layer2', 6), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.3526128465831531,0.75,air,ID-Based Training
Location_2_max_O3,7.5,2.5,RFW,0.0036546628721541,"OrderedDict([('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_split', 32), ('n_estimators', 20)])",0.3240682632548537,0.75,air,ID-Based Training
Location_2_max_O3,7.5,2.5,KNNW,0.0047887478108581,"OrderedDict([('n_neighbors', 32)])",0.1143186833208493,0.75,air,ID-Based Training
Location_2_max_O3,7.5,2.5,DTW,0.003282727670753,"OrderedDict([('max_depth', 6), ('min_samples_split', 16)])",0.3928578658622994,0.75,air,ID-Based Training
Location_2_max_O3,7.5,2.5,GKW,0.006215958844133,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.1496447152661091,0.75,air,ID-Based Training
Location_2_max_PM10,7.5,2.5,SAA,2.773013353765324,,,0.75,air,ID-Based Training
Location_2_max_PM10,7.5,2.5,MLP,2.5908559430614284,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 13), ('layer2', 6), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",0.0656893377222845,0.75,air,ID-Based Training
Location_2_max_PM10,7.5,2.5,RFW,2.574512915936953,"OrderedDict([('max_depth', None), ('max_features', 'sqrt'), ('min_samples_split', 32), ('n_estimators', 100)])",0.0715829361437578,0.75,air,ID-Based Training
Location_2_max_PM10,7.5,2.5,KNNW,2.598411047869236,"OrderedDict([('n_neighbors', 32)])",0.0629648269306042,0.75,air,ID-Based Training
Location_2_max_PM10,7.5,2.5,DTW,2.533284077641565,"OrderedDict([('max_depth', 4), ('min_samples_split', 64)])",0.0864508192137782,0.75,air,ID-Based Training
Location_2_max_PM10,7.5,2.5,GKW,2.727862302977233,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0162823055744691,0.75,air,ID-Based Training
Location_2_max_PM2.5,7.5,2.5,SAA,1.7360569906596617,,,0.75,air,ID-Based Training
Location_2_max_PM2.5,7.5,2.5,MLP,1.832901684974952,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 39), ('layer2', 6), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",-0.0557842829102583,0.75,air,ID-Based Training
