binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8145006523400314,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7142787768125193,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.796406037985646,,
1000,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7196685211661601,,
1000,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7912817537829105,,
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8625588997940014,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,1.032993251852452,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8443727432696981,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.9841136455129932,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.84651284052579,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.9614545433521721,,
1000,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8465682247672975,,
1000,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.9524983445555576,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7758189622568981,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8848323720094884,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7396834415420922,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8409607515385527,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7411720504797201,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8220353424502892,,
1000,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7416714030601329,,
1000,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8156476261774286,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7270198417790529,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7915676034482668,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7066259983845402,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7660392758509672,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7047498244654773,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7530991504162143,,
1000,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7046772068453966,,
1000,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7475039069304619,,
