Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
koefte,5.0,5.0,MLP,0.056362049248611296,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.13232442824351232,0.5
lamb,5.0,5.0,MLP,0.04843544184891116,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.1236944641868275,0.5
shrimp,5.0,5.0,MLP,0.04655259550425844,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.008687139865415805,0.5
steak,5.0,5.0,MLP,0.03353950285616192,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.27246324055007176,0.5
calamari,5.0,5.0,LGBM,0.03359900575962051,"OrderedDict([('learning_rate', 0.05), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.5719424407711204,0.5
chicken,5.0,5.0,LGBM,0.03944846355353757,"OrderedDict([('learning_rate', 0.05), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.2932275275122853,0.5
fish,5.0,5.0,LGBM,0.04733047704249957,"OrderedDict([('learning_rate', 0.05), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.15106123309171848,0.5
koefte,5.0,5.0,LGBM,0.050385477396432184,"OrderedDict([('learning_rate', 0.05), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.22433182449891043,0.5
lamb,5.0,5.0,LGBM,0.03981116235477205,"OrderedDict([('learning_rate', 0.05), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.27972698034904,0.5
shrimp,5.0,5.0,LGBM,0.045348985923575495,"OrderedDict([('learning_rate', 0.05), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.017392297646132593,0.5
