binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1,0.9.1,0.75.1,0.5.1,0.25.1,0.1.1,0.9,0.75,0.5,0.25,0.1
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.3691296180338134,,,
20,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.45397620538509703,,,
100,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.4057608015028178,,,
100,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.43519098309329995,,,
400,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.5200375704445835,,,
400,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.4314339386349405,,,
20,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.35585323238206173,,,
20,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.3972044263249854,,,
100,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.40739662201514276,,,
100,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.4006988934187536,,,
400,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.6033779848573093,,,
400,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.3963308095515433,,,
20,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.5143762183235867,,,
20,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.6225633528265109,,,
100,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.557748538011696,,,
100,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.6330409356725146,,,
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.6349902534113061,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_109.0,bakery,,,,,,,,,,,0.5823586744639377,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.7888597258675999,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.9880431612715077,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.7611548556430447,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.8550597841936425,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,1.0,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.805191017789443,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.6376172090457805,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.7509652509652511,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.6776061776061776,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.7032542746828463,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.7526199669056812,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.693050193050193,,,
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.5239037256841412,,,
20,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.8681173755357732,,,
100,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.6158918562479394,,,
100,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.7500824266402901,,,
400,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.6142433234421366,,,
400,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.687767886580943,,,
20,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.4446709376820035,,,
20,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.4679673849737915,,,
100,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.4778683750728014,,,
100,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.4507862550960978,,,
400,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.638905066977286,,,
400,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.4726266744321491,,,
20,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.5798637395912187,,,
20,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.619227857683573,,,
100,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.6149381781478678,,,
100,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.6158213474640424,,,
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.6992177643199596,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,34.0_110.0,bakery,,,,,,,,,,,0.6144335099671966,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5387031408308004,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5601823708206686,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5100303951367781,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5545086119554203,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,1.0,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5401215805471125,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.7075439973097188,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.8503530994283153,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.7091133281022307,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.6949893509696222,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.6954377311960542,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.6833314650823901,,,
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.3908979637253811,,,
20,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5973072215422278,,,
100,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.4134861466562813,,,
100,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5285412262156449,,,
400,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5608100589740738,,,
400,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.4949371314120396,,,
20,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5333952720140396,,,
20,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.4902446577887891,,,
100,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5590998245070715,,,
100,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5265820171363684,,,
400,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5794363580055746,,,
400,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5300918757097143,,,
20,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.49194760575477803,,,
20,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5398325101996995,,,
100,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.4959201202490875,,,
100,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5246940090186817,,,
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5690358599957059,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_101.0,bakery,,,,,,,,,,,0.5336053253167277,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.7374265186152841,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.7851077726975833,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.7158719790986283,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.7583278902677988,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,1.0,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.674069235793599,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.4864900451140325,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6223172396587687,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5564826300580038,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5890534369131191,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5128238889543386,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5530176506053319,,,
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5549418604651163,,,
20,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5591569767441861,,,
100,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5726744186046512,,,
100,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5508720930232559,,,
400,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5566860465116279,,,
400,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5364098837209303,,,
20,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5964187327823691,,,
20,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6434573002754819,,,
100,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6301652892561983,,,
100,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6329201101928373,,,
400,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6322314049586776,,,
400,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6157024793388429,,,
20,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6178428761651131,,,
20,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6058588548601864,,,
100,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5845539280958721,,,
100,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5572503328894807,,,
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.6324900133155792,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_109.0,bakery,,,,,,,,,,,0.5505992010652463,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.8260842368640533,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.8181818181818182,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7864887406171809,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.818181818181818,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,1.0,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.8102585487906588,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.8905807365439093,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.9801699716713881,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.8590651558073656,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.9401558073654391,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.8378186968838527,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.9245750708215298,,,
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.6810924369747902,,,
20,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7726890756302521,,,
100,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.68109243697479,,,
100,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7369747899159664,,,
400,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7100840336134455,,,
400,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7256302521008404,,,
20,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7235284350352844,,,
20,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7575757575757577,,,
100,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.6994603569946036,,,
100,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7301784973017852,,,
400,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.812785388127854,,,
400,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7148194271481944,,,
20,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.6480500722195471,,,
20,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.702936928261916,,,
100,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.6726047183437649,,,
100,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.6884930187770821,,,
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.9133365430909962,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,35.0_110.0,bakery,,,,,,,,,,,0.7067886374578718,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.4924671958529078,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.4900372590312652,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.49975700631783565,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.4859873643285275,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,1.0,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.531994168151628,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.38067061143984227,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.36883629191321493,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.3829464421180397,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.37005006827492026,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.7105143377332724,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.3656501289637384,,,
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.6032093362509116,,,
20,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.5842450765864332,,,
100,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.48614150255288097,,,
100,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.5105762217359592,,,
400,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.5933625091174325,,,
400,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.4660831509846826,,,
20,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.3390387275242047,,,
20,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.39522821576763484,,,
100,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.43568464730290457,,,
100,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.4017980636237898,,,
400,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.6927731673582295,,,
400,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.4047372060857538,,,
20,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.2827835220745118,,,
20,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.3354669292630888,,,
100,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.34498604956507467,,,
100,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.32414245855900214,,,
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.6745445593303792,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_101.0,bakery,,,,,,,,,,,0.3297226325291318,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.5865248226950355,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.524113475177305,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.7404255319148936,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.5375886524822696,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,1.0,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.5581560283687943,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.44745538664904166,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.46067415730337086,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.5307336417713153,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.4606741573033708,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.8499669530733642,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.465300727032386,,,
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.39107005388760585,,,
20,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.4649730561970747,,,
100,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.4865280985373363,,,
100,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.43648960739030024,,,
400,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.6235565819861432,,,
400,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.40877598152424943,,,
20,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.45998315080033697,,,
20,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.5307497893850042,,,
100,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.5501263689974725,,,
100,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.506318449873631,,,
400,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.7725358045492838,,,
400,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.481044650379107,,,
20,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.39063643013899046,,,
20,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.387710314557425,,,
100,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.43745427944403803,,,
100,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.3833211411850768,,,
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.6444769568397952,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_109.0,bakery,,,,,,,,,,,0.3913679590343819,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.43472157229761355,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.5217594759007954,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.4347215722976136,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.5124005615348618,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,1.0,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.5025737014506317,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.3374063854946788,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.4745762711864407,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.306267244777296,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.4473787938510051,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.7296018919984234,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.44383129680725264,,,
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,36.0_110.0,bakery,,,,,,,,,,,0.29046653144016227,,,
