Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
pollutant_max_O3_Location 1,7.5,2.5,KNNW,0.04215770609318996,"OrderedDict([('n_neighbors', 8)])",-0.4764016736401675,0.75
pollutant_max_O3_Location 2,7.5,2.5,KNNW,0.04522780179580978,"OrderedDict([('n_neighbors', 8)])",0.007676522003496,0.75
pollutant_max_O3_Location 4,7.5,2.5,KNNW,0.05170997610513739,"OrderedDict([('n_neighbors', 8)])",-0.26185120860974287,0.75
pollutant_max_PM10_Location 1,7.5,2.5,KNNW,0.019907040704070407,"OrderedDict([('n_neighbors', 8)])",0.7808407322700951,0.75
pollutant_max_PM10_Location 2,7.5,2.5,KNNW,0.013713275322377599,"OrderedDict([('n_neighbors', 8)])",0.8595459428799032,0.75
pollutant_max_PM10_Location 4,7.5,2.5,KNNW,0.03210113491817932,"OrderedDict([('n_neighbors', 8)])",0.5931288914043222,0.75
pollutant_max_O3_Location 1,7.5,2.5,DTW,0.033524492234169645,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",-0.17405857740585762,0.75
pollutant_max_O3_Location 2,7.5,2.5,DTW,0.04270359900971807,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.06305895467558431,0.75
pollutant_max_O3_Location 4,7.5,2.5,DTW,0.046618316905615284,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",-0.13760214104717683,0.75
pollutant_max_PM10_Location 1,7.5,2.5,DTW,0.01736963696369637,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.8087753486674881,0.75
pollutant_max_PM10_Location 2,7.5,2.5,DTW,0.012996467172490441,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.8668876326266344,0.75
pollutant_max_PM10_Location 4,7.5,2.5,DTW,0.027584667646452146,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.6503735978755275,0.75
pollutant_max_O3_Location 1,7.5,2.5,GKW,0.060348864994026294,"OrderedDict([('kernel_bandwidth', 1.5)])",-1.113472803347281,0.75
pollutant_max_O3_Location 2,7.5,2.5,GKW,0.06305772641614012,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.3835220795014065,0.75
pollutant_max_O3_Location 4,7.5,2.5,GKW,0.06616888744906076,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.6146843779273008,0.75
pollutant_max_PM10_Location 1,7.5,2.5,GKW,0.021775536155766113,"OrderedDict([('kernel_bandwidth', 1.5)])",0.7602702164893864,0.75
pollutant_max_PM10_Location 2,7.5,2.5,GKW,0.017709537207462017,"OrderedDict([('kernel_bandwidth', 1.5)])",0.818615444375393,0.75
pollutant_max_PM10_Location 4,7.5,2.5,GKW,0.035687235715759075,"OrderedDict([('kernel_bandwidth', 1.5)])",0.5476762676648164,0.75
pollutant_max_O3_Location 1,5.0,5.0,SAA,0.07687665755822896,N/A,,0.5
pollutant_max_O3_Location 2,5.0,5.0,SAA,0.04270622855434863,N/A,,0.5
pollutant_max_O3_Location 4,5.0,5.0,SAA,0.0746853079125117,N/A,,0.5
pollutant_max_PM10_Location 1,5.0,5.0,SAA,0.06920352035203518,N/A,,0.5
pollutant_max_PM10_Location 2,5.0,5.0,SAA,0.08079446797772559,N/A,,0.5
pollutant_max_PM10_Location 4,5.0,5.0,SAA,0.05865982106023101,N/A,,0.5
pollutant_max_O3_Location 1,5.0,5.0,MLP,0.03748732444032445,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.5123705214169816,0.5
pollutant_max_O3_Location 2,5.0,5.0,MLP,0.03829983513180005,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.1031791748349058,0.5
pollutant_max_O3_Location 4,5.0,5.0,MLP,0.06547823999493788,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.1232781677536795,0.5
pollutant_max_PM10_Location 1,5.0,5.0,MLP,0.028075263561074877,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.5943087372108055,0.5
pollutant_max_PM10_Location 2,5.0,5.0,MLP,0.014502299436051207,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.8205038067699217,0.5
pollutant_max_PM10_Location 4,5.0,5.0,MLP,0.03944518258349404,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.32756046863845134,0.5
pollutant_max_O3_Location 1,5.0,5.0,LGBM,0.04134394611135374,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 63)])",0.46220416671941744,0.5
pollutant_max_O3_Location 2,5.0,5.0,LGBM,0.045664628631302946,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 63)])",-0.06927326942929213,0.5
