binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
100,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7020150460373308,,,
100,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7586859273493435,,,
400,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.6783494639002796,,,
400,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7456461601898695,,,
1000,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7452353269507938,,,
1000,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7397859109502537,,,
20,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8762929076148697,,,
20,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,1.006641830140459,,,
100,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8183772870028342,,,
100,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.9466705012181281,,,
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8076831500515689,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.9050698538625093,,,
1000,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7962985637428005,,,
1000,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8817304327665415,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.127457146049828,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.1928292602739943,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.08802553575188,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.1629235314683166,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.0319827232642251,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.1312641664356151,,,
1000,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.0584740990727182,,,
1000,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.0965952617081896,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.7953792659128841,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8497493576820677,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.7845488096121478,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8286342635053011,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8093635624140063,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.7960189837238212,,,
1000,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8286871499297093,,,
1000,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.7888022654341533,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9742276648139676,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.1018435487386222,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9740371067070969,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.080490664153037,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.941745626119893,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.0397124541900549,,,
