binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
20,True,1.3431063503837166,3,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,False,0.8813014686338605,3,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,True,1.303430714771419,3,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,False,0.9436693351870195,3,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,True,1.286586623415655,3,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,False,1.0186485449578484,4,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,True,1.1838112959512885,4,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,False,0.9264901299745941,4,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,True,1.1245782196617877,4,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,False,0.9627720276946012,4,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,True,1.1077698720735965,4,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,False,0.8126465877466107,0,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,True,0.9535264030559905,0,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,False,0.8079179809326685,0,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,True,0.8366369945166768,0,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,False,0.8500824900401209,0,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,True,0.8048731994610014,0,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,False,1.1223086562238325,1,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,True,1.4132328893109254,1,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,False,1.076292787485406,1,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,True,1.2796282700743389,1,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,False,0.9833549753022135,1,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,True,1.1713750450749678,1,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,False,1.2796321776064425,2,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,True,1.51847395518885,2,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,False,1.1431306460501145,2,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,True,1.353273074160937,2,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,False,1.023681850925205,2,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,True,1.246987258006445,2,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,False,1.4403664112751327,3,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,True,1.6946565428510973,3,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,False,1.238241440985348,3,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,True,1.5325366291338671,3,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,False,1.1447246316926636,3,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,True,1.4633950844307682,3,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,False,1.2250013849997154,4,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,True,1.304488865094127,4,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,False,1.0626342808731604,4,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
100,True,1.2149256650763551,4,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,False,1.0342195941522212,4,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
400,True,1.1395730164012263,4,LS_KDEx_MLP,9.0,1.0,0.9,18,wage,,,,
20,False,0.6967248605927319,0,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,True,0.6955089164004495,0,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,False,0.6748746959539599,0,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,True,0.6813934417835014,0,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,False,0.6917805965752322,0,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,True,0.6725768885758683,0,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,False,0.9322463839489622,1,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,True,1.0796055029800427,1,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,False,0.8582473781614928,1,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,True,1.0008664353778163,1,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,False,0.8867202209550442,1,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,True,0.9786559853988507,1,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,False,0.9754733299333002,2,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,True,1.210233446492164,2,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,False,0.9261063270969934,2,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,True,1.0796898590989044,2,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,False,0.9735246069101287,2,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,True,1.0149966896801428,2,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,False,0.8659843720246839,3,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,True,1.054821904848592,3,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,False,0.8558072526808067,3,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,True,0.9839227042348565,3,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,False,0.860346854176724,3,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,True,0.948195042234666,3,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,False,1.0074855856601737,4,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,True,1.207760672047313,4,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,False,0.9196089089279447,4,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
100,True,1.103775487980803,4,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,False,0.9117853434189153,4,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
400,True,1.0531983413891461,4,LS_KDEx_LGBM,9.0,1.0,0.9,19,wage,,,,
20,False,0.8139186602875115,0,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,True,0.8593145184770151,0,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,False,0.7771748399328415,0,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,True,0.8245925607042375,0,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,False,0.7705158763169604,0,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,True,0.7801741032395058,0,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,False,1.3642800450023043,1,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,True,1.5028933110046618,1,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,False,1.1718755105574896,1,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,True,1.3668911991806862,1,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,False,1.0944835476851835,1,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,True,1.2291964127403185,1,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,False,1.49950485099268,2,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,True,1.710248143186024,2,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,False,1.2795382981612475,2,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,True,1.5573791731792643,2,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,False,1.2182486960212575,2,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,True,1.438969698864466,2,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,False,1.236468333293938,3,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,True,1.3994786528328036,3,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,False,1.1184291555913697,3,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,True,1.253822931069269,3,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,False,1.0611189728449526,3,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,True,1.1737681386448793,3,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,False,0.9827496284320619,4,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,True,1.0814457710580123,4,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,False,0.96550788998666,4,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
100,True,1.0383052753267308,4,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,False,0.9725097632067702,4,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
400,True,1.0011614168544518,4,LS_KDEx_MLP,9.0,1.0,0.9,19,wage,,,,
20,False,0.7751654277617255,0,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,True,0.9292564658561115,0,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,False,0.7817690282777088,0,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,True,0.8621412658003521,0,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,False,0.8100369359758707,0,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,True,0.8610637219196512,0,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,False,1.1707807553892289,1,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,True,1.3766348184480852,1,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,False,0.9934908676577199,1,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,True,1.2506840258067262,1,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,False,1.0169068968854513,1,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,True,1.1914183795849607,1,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,False,0.9576940481054438,2,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,True,1.3199150898988727,2,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,False,0.8850836089591758,2,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,True,1.250131051122868,2,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,False,0.889331502521281,2,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,True,1.220550956303922,2,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,False,0.9305304250611144,3,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,True,1.243199064231942,3,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,False,0.8857536536789391,3,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,True,1.114056136283301,3,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,False,0.8828521145931727,3,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,True,1.0612425290738192,3,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,False,0.9768779066765579,4,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,True,1.0621665478420952,4,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,False,0.8787102712685335,4,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
100,True,1.0052341519157353,4,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,False,0.8963343996499539,4,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
400,True,0.9645389765702445,4,LS_KDEx_LGBM,9.0,1.0,0.9,20,wage,,,,
20,False,0.8915839665793645,0,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,True,1.0374873578569188,0,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,False,0.8746271997137899,0,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,True,0.9676294591422371,0,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,False,0.9070121279218113,0,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,True,0.9306952552491877,0,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,False,1.3278518417433482,1,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,True,1.7439696338935318,1,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,False,1.2549770872721036,1,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,True,1.5270677814831635,1,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,False,1.1880908888438204,1,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,True,1.4465594008272367,1,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,False,1.5143610452186531,2,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,True,1.796237770680028,2,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,False,1.2788159089469604,2,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,True,1.5815684667375791,2,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,False,1.209123063367003,2,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,True,1.4708472894546258,2,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,False,1.5297111957457294,3,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,True,1.851781940762231,3,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,False,1.4403110549439655,3,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,True,1.6961682724898497,3,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,False,1.277362308753721,3,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,True,1.5399723207201197,3,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,False,1.1902029740990385,4,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,True,1.391999297873373,4,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,False,1.1277651842458318,4,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
100,True,1.2946316969342735,4,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,False,1.0365685270084741,4,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
400,True,1.2223165664316717,4,LS_KDEx_MLP,9.0,1.0,0.9,20,wage,,,,
20,False,0.7165485343414392,0,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,True,0.7701236893098944,0,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,False,0.7138072035011578,0,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,True,0.728646559447633,0,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,False,0.7295564548931398,0,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,True,0.7209936694787156,0,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,False,0.9541945215390303,1,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,True,1.0868646285957526,1,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,False,0.9008603270960233,1,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,True,1.0209143957525006,1,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,False,0.9033043443122988,1,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,True,0.991124543612614,1,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,False,0.9297564198640403,2,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,True,1.0560430767356785,2,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,False,0.8625803441623938,2,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,True,0.9793831942522015,2,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,False,0.8325847776108191,2,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,True,0.9449409251255022,2,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,False,0.9131930797557893,3,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,True,0.9969260436527337,3,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,False,0.9044230571616865,3,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,True,0.951476247344021,3,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,False,0.9338565803995165,3,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,True,0.9285427716932056,3,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,False,0.913690240171518,4,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,True,0.986577165015332,4,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,False,0.8778591165413524,4,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
100,True,0.9337101593502636,4,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,False,0.891672987634086,4,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
400,True,0.907516991204741,4,LS_KDEx_LGBM,9.0,1.0,0.9,21,wage,,,,
20,False,0.7369731800033462,0,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
20,True,0.8132995795246412,0,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
100,False,0.7408916886011414,0,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
100,True,0.7774513889094322,0,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
400,False,0.7449723413536304,0,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
400,True,0.7653235008234334,0,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
20,False,1.0572154634243072,1,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
20,True,1.3023459253288663,1,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
100,False,0.9963653186581712,1,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
100,True,1.165641968243177,1,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
400,False,0.9813257891879266,1,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
400,True,1.0948743394310156,1,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
20,False,1.0843105144034892,2,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
20,True,1.323966951865028,2,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
100,False,1.0005026765377307,2,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
100,True,1.196779784053448,2,LS_KDEx_MLP,9.0,1.0,0.9,21,wage,,,,
