binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1,0.9,0.75,0.5,0.25,0.1
20,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_NO2,air,,,,,1.0988270854552025,,,,
100,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_NO2,air,,,,,1.0686992804809936,,,,
100,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_NO2,air,,,,,1.0988270854552025,,,,
400,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_NO2,air,,,,,0.9890265137825671,,,,
400,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_NO2,air,,,,,1.0988270854552025,,,,
20,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.967159277504105,,,,
20,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9598613391716837,,,,
100,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9777412880861159,,,,
100,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9598613391716837,,,,
400,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.986863711001642,,,,
400,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9598613391716837,,,,
20,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9728215767634854,,,,
20,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9728215767634854,,,,
100,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9539419087136928,,,,
100,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9728215767634854,,,,
400,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9634854771784233,,,,
400,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9728215767634854,,,,
20,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9346596450165787,,,,
20,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9346596450165787,,,,
100,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9389506534035497,,,,
100,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9346596450165787,,,,
400,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9440218451336063,,,,
400,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,0.9346596450165787,,,,
20,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0249944702499445,,,,
20,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0249944702499445,,,,
100,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.038929440389294,,,,
100,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0249944702499445,,,,
400,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0143773501437734,,,,
400,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0249944702499445,,,,
20,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0288669713735867,,,,
20,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0370459465961028,,,,
100,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0644695694010102,,,,
100,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0370459465961028,,,,
400,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0137118114024537,,,,
400,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_O3,air,,,,,1.0370459465961028,,,,
20,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.6950427175525654,,,,
20,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.7893794444160229,,,,
100,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.7259937586330383,,,,
100,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.762265309254617,,,,
400,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.7247659487389368,,,,
400,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.7554100373458842,,,,
20,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.8852382616800653,,,,
20,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9381917744378423,,,,
100,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.8912384946988232,,,,
100,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9276476756378889,,,,
400,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9021321216357917,,,,
400,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9200745660025632,,,,
20,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9099843645298191,,,,
20,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9800089345543891,,,,
100,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.8941255304891669,,,,
100,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9451641724368998,,,,
400,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9591244136698682,,,,
400,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.911771275407639,,,,
20,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9611047180667436,,,,
20,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,1.0661680092059842,,,,
100,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.8472957422324513,,,,
100,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9683544303797471,,,,
400,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.8377445339470657,,,,
400,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,0.9347525891829691,,,,
20,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,1.2462494931747534,,,,
20,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,1.5848087579402623,,,,
100,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,1.1373158534937156,,,,
100,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,1.4072171915123668,,,,
400,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,1.1611028517367212,,,,
400,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM10,air,,,,,1.3042303013920802,,,,
20,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.9594337194337192,,,,
20,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.014066924066924,,,,
100,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.9032432432432432,,,,
100,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.9919819819819818,,,,
400,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.7204633204633205,,,,
400,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.9323359073359072,,,,
20,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.904366185081076,,,,
20,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.9944271913781041,,,,
100,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.8642149582039352,,,,
100,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.9088710766322561,,,,
400,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.8218726600954988,,,,
400,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.871696515153375,,,,
20,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.9816620449056265,,,,
20,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.1917971195992485,,,,
100,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.9432775740227214,,,,
100,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.0692906342248856,,,,
400,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,0.8788979336255482,,,,
400,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.0346721531442875,,,,
20,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.0957293313634517,,,,
20,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.2725953189393746,,,,
100,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.065308485178369,,,,
100,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.1835359373785022,,,,
400,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.052936246684465,,,,
400,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.191484582220955,,,,
20,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.2509349880426883,,,,
20,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.3905879626215483,,,,
100,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.2679596717270145,,,,
100,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.3351523898821127,,,,
400,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.2788845460962273,,,,
400,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_PM2.5,air,,,,,1.3109638541524005,,,,
20,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9421634156322469,,,,
20,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9241576865366254,,,,
100,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.8758695948710956,,,,
100,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.92606738507707,,,,
400,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9628972854999318,,,,
400,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9277042695403083,,,,
20,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9268849961919271,,,,
20,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.0240670220868242,,,,
100,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.8743335872048748,,,,
100,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.0225437928408228,,,,
400,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.8703731911652707,,,,
400,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.0162985529322166,,,,
20,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.8846153846153846,,,,
20,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9710567210567211,,,,
100,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.7639860139860141,,,,
100,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.975912975912976,,,,
400,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.8277000777000777,,,,
400,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9761072261072261,,,,
20,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.028372900984366,,,,
20,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.1850028951939782,,,,
100,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9836421540243196,,,,
100,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.1850028951939782,,,,
400,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.0062246670526926,,,,
400,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.1850028951939782,,,,
20,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.9235044462409053,,,,
20,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.082760711398545,,,,
100,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.8668148746968471,,,,
100,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.0593168957154406,,,,
400,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,0.8382174616006466,,,,
400,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_3_max_SO2,air,,,,,1.0571948261924007,,,,
20,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.4720855614973263,,,,
20,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.4618181818181819,,,,
100,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.49262032085561497,,,,
100,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.4618181818181819,,,,
400,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.48791443850267385,,,,
400,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.4618181818181819,,,,
20,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.6537594755173121,,,,
20,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.6537594755173121,,,,
100,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.6570374923171481,,,,
100,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.6537594755173121,,,,
400,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.6875640237656219,,,,
400,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.6537594755173121,,,,
20,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.8818862935213752,,,,
20,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.8818862935213752,,,,
100,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.8752754517408552,,,,
100,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.8818862935213752,,,,
400,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.8770383428823272,,,,
400,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,0.8818862935213752,,,,
20,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0722070844686655,,,,
20,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0722070844686655,,,,
100,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0740236148955502,,,,
100,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0722070844686655,,,,
400,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0404178019981838,,,,
400,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0722070844686655,,,,
20,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.1163611905162267,,,,
20,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0995459895745754,,,,
100,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.1708424415671768,,,,
100,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0995459895745754,,,,
400,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.1631074491340174,,,,
400,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_CO,air,,,,,1.0995459895745754,,,,
20,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5519795580026466,,,,
20,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.6111305458804205,,,,
100,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5116126971572849,,,,
100,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5552876937350755,,,,
400,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5071410102362086,,,,
400,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5477588331026513,,,,
20,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.6462565521988858,,,,
20,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.7439569186200767,,,,
100,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5803867858909916,,,,
100,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.6614010053278073,,,,
400,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5952802656015834,,,,
400,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.6462637228679808,,,,
20,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.6285827808378196,,,,
20,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.7254766004191435,,,,
100,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5850089983405657,,,,
100,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.6563412980982728,,,,
400,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.5914909198563383,,,,
400,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.6248587922746716,,,,
20,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.9786110915313707,,,,
20,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,1.1719022892632536,,,,
100,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.9063070259940633,,,,
100,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,1.0664849666752816,,,,
400,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.8945278541387657,,,,
400,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,1.0010729697767125,,,,
20,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.7538006023049746,,,,
20,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.866168124167487,,,,
100,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.7267765101059824,,,,
100,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.7841185498349451,,,,
400,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.7152516360688017,,,,
400,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_NO2,air,,,,,0.7576953147622632,,,,
20,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.6973335131975357,,,,
20,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7757992715499796,,,,
100,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.6361347182876926,,,,
100,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7214802823867978,,,,
400,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.6450829623634156,,,,
400,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7056072665137821,,,,
20,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.4684563061425827,,,,
20,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.5287917337348772,,,,
100,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.46404278519133896,,,,
100,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.4945220416428683,,,,
400,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.4577600083078041,,,,
400,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.4840853626875747,,,,
20,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.5361080339716199,,,,
20,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.6302157514374637,,,,
100,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.5037716938334124,,,,
100,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.587909479347998,,,,
400,False,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.50946879780556,,,,
400,True,,2,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.5745107348209105,,,,
20,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7345280266722234,,,,
20,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.8361464193929292,,,,
100,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7172327568243385,,,,
100,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.8226019309578385,,,,
400,False,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7353615336528444,,,,
400,True,,3,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7803709106063764,,,,
20,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7430888315517876,,,,
20,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.8389237007003316,,,,
100,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7057869517139697,,,,
100,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7929966826391448,,,,
400,False,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7057869517139697,,,,
400,True,,4,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_O3,air,,,,,0.7842241061555474,,,,
20,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.6417942290255478,,,,
20,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.7355592298255906,,,,
100,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.6581684356499014,,,,
100,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.6873966611552614,,,,
400,False,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.6455810976585417,,,,
400,True,,0,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.6712891354205557,,,,
20,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.6389486121603037,,,,
20,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.7593894667518934,,,,
100,False,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.6008096538632887,,,,
100,True,,1,LS_KDEx_LGBM,9.0,1.0,0.9,Location_4_max_PM10,air,,,,,0.7066457473802468,,,,
