"log_wage","male"
3.91202300542815,0
2.32278780031156,1
2.74936187162996,1
2.78413336681419,0
4.07372527501937,1
3.38365976099683,0
2.09964424899736,1
4.11454726953962,0
2.65926003693278,0
3.60372164577363,0
3.01593498087151,0
1.81196217654557,1
5.31350753204201,1
3.23907853218572,0
2.21742728465374,1
2.8748563826116,0
3.19825653766546,1
2.09964424899736,1
3.17720312846763,0
4.66459360645889,1
2.6228923927619,0
2.81526428540936,1
3.42140008897967,1
2.50510935710552,1
3.81671282562382,0
4.04257376991453,1
3.12129549652934,1
1.40649706843741,1
2.23317564162188,0
3.1911390698966,1
5.42587859218606,1
3.5267606046375,1
2.32278780031156,0
2.76640467438411,0
3.5267606046375,1
3.278299245339,0
1.99428373333953,0
4.08064571786394,1
2.65568221558489,1
3.19825653766546,1
3.17008566069877,0
2.58899084108622,1
3.60372164577363,1
3.17720312846763,1
1.83031131521377,1
1.69417914088919,1
3.23907853218572,1
3.48593861011725,1
3.50144279665321,0
2.99294546264681,1
3.67086094861126,1
4.06325397515207,1
3.15569692324667,0
3.30361705332329,1
3.42140008897967,0
2.17968695667089,0
3.95202834004185,0
3.89140371822541,0
2.54593135162578,1
3.60372164577363,1
2.87283413723084,1
3.43974922764787,0
3.57555076880693,0
3.73377477402183,1
2.65926003693278,0
3.42140008897967,1
2.41201893403951,1
3.70908216143146,0
2.65926003693278,0
1.74296930505862,0
4.14733709236261,1
3.33438871199005,1
3.9810158769151,1
2.97771376805131,1
2.7927914295573,1
2.72825290841973,1
4.17170568337957,0
2.61046987276335,0
2.96464168648396,0
3.57555076880693,1
3.89140371822541,1
3.4346453157297,1
2.89815194521513,0
3.93222571274567,1
5.16818156292465,0
3.82686519708784,1
3.5267606046375,1
2.82356308822405,1
3.42140008897967,1
3.75787232560089,0
3.08825564245114,0
2.21742728465374,1
3.62207078444183,1
1.11881499598563,0
2.54593135162578,0
3.70908216143146,1
0.831132923533848,1
3.5267606046375,0
3.78140282301108,1
3.41235025345976,0
3.12129549652934,0
2.54593135162578,1
2.32278780031156,1
3.74589613455417,1
3.00567848070432,1
3.47546731024995,1
3.05675697539177,1
2.82019040374542,0
2.7927914295573,0
4.232330305196,1
2.54593135162578,0
4.36122131826402,1
1.9598823066222,0
2.96464168648396,1
2.50510935710552,0
2.50510935710552,1
3.42140008897967,0
3.54656323193368,1
3.88093241835811,1
2.54593135162578,0
3.89140371822541,1
2.9379734394018,1
1.73400063507586,1
4.33769082085383,1
1.62964061975162,1
3.19825653766546,1
1.76940256212678,1
3.28680993500691,1
3.65778886704391,1
5.1273595684044,0
4.02389290127149,1
4.26869794936688,0
2.6794627442503,1
2.88240358824699,0
3.23907853218572,1
3.278299245339,1
3.67204088975111,1
3.23907853218572,0
3.5267606046375,1
2.61046987276335,0
3.25232375893574,1
4.48227204966494,0
3.13371801652789,1
3.9810158769151,1
2.68743091389947,0
3.23907853218572,1
2.85635291104705,0
3.82686519708784,1
3.08492785235846,0
2.87617303849635,1
3.01593498087151,0
3.65192374759151,1
3.61377198162713,1
4.15536926405988,1
3.84400147933083,0
3.39730253740061,1
2.11206676899591,0
2.72825290841973,0
2.44795094326557,0
3.68376435344717,0
3.0394654782817,0
3.70908216143146,0
3.60372164577363,1
3.69583693468144,0
2.72825290841973,1
3.9810158769151,1
2.88240358824699,0
2.96464168648396,1
3.72150468143001,0
2.95139645973394,0
2.96464168648396,0
2.87980280654693,1
3.97144642589895,1
3.48593861011725,1
2.72825290841973,1
2.84888089620834,1
3.23907853218572,1
3.70908216143146,1
3.70908216143146,1
3.19408116625498,0
4.44305133651166,1
4.11454726953962,0
4.4022293419914,1
3.9810158769151,1
2.56964787824309,0
2.28196580579131,1
1.81196217654557,1
2.88240358824699,1
1.27296567581289,1
2.32278780031156,1
3.70908216143146,1
2.08959391314385,0
2.54593135162578,0
3.01593498087151,0
2.32278780031156,0
2.43611648561857,1
2.99683480949809,1
3.75454453550821,1
4.67733263223632,1
2.7927914295573,1
3.3856820063776,0
3.74830287458474,0
4.19766217625013,1
3.83791503327442,1
2.54593135162578,0
1.62964061975162,0
1.87650069768315,0
3.47019025314911,1
3.25516466993734,1
2.85341605137374,0
2.75888987788162,1
2.88240358824699,1
2.54051128415644,0
4.19458997721316,1
3.81569189648971,0
2.58515206477906,0
2.16863712048431,0
4.72068307310994,0
2.50510935710552,0
3.57555076880693,0
3.70908216143146,1
2.32278780031156,1
2.7927914295573,0
3.13371801652789,1
3.60372164577363,0
2.50510935710552,0
2.29103910199698,0
2.72825290841973,0
2.61046987276335,0
2.49714118745634,0
2.50510935710552,1
2.5602286563266,0
3.01593498087151,0
1.40649706843741,0
4.5032052593314,1
3.23907853218572,0
2.32278780031156,0
2.88240358824699,1
2.23317564162188,1
2.8139936372079,0
3.42140008897967,1
2.76747362157301,1
2.09337463598376,0
2.28196580579131,1
3.21660567633366,0
2.93369688263454,0
3.13371801652789,0
5.29012059934386,1
2.50510935710552,0
2.33273813116473,0
2.84158159372673,1
3.93222571274567,1
3.33438871199005,1
3.19825653766546,1
3.23907853218572,0
2.88240358824699,0
4.01610719672637,0
2.7927914295573,0
2.78021264735044,0
2.88240358824699,0
3.33438871199005,0
0.867500567704723,1
3.01593498087151,0
3.13371801652789,0
3.60372164577363,1
3.23907853218572,1
2.50510935710552,1
4.78664104090173,0
3.6965033792246,1
3.3568615678421,0
3.03428411953971,1
2.61046987276335,1
3.19825653766546,1
4.4022293419914,1
2.93057513192035,0
3.23907853218572,0
2.6794627442503,1
2.83232226831394,1
2.7927914295573,1
3.76970678324789,1
3.00188322741586,0
1.9454935691701,1
2.03510572785978,1
3.78140282301108,1
2.65926003693278,1
3.32608990917535,1
2.91057446521368,1
5.62416484669151,1
2.7927914295573,0
2.68046224458338,1
4.11454726953962,0
5.62416484669151,0
3.45418991180267,0
3.5267606046375,1
4.02753589254999,1
3.12129549652934,0
2.63027250005953,0
2.58515206477906,0
3.278299245339,1
3.87035030902758,0
4.03838590857406,0
1.9173226922034,0
3.04062759346188,0
2.84751632924655,1
2.83361342407756,1
2.7927914295573,0
2.83361342407756,0
3.64454364029388,1
3.60680331231104,0
3.89140371822541,0
3.8134421767557,0
4.49753952179573,1
2.22270434175458,1
2.71482988808759,1
4.11454726953962,0
3.59325034590633,0
2.86511209113693,1
3.01593498087151,0
3.61856815389062,1
3.30361705332329,1
3.74990415595171,1
2.65926003693278,1
2.77704307258916,1
3.45418991180267,1
0.936493439191674,1
3.23907853218572,0
3.59575347612445,0
1.9546184769471,1
2.84158159372673,0
1.51185758409524,0
4.43300100065815,0
3.93222571274567,0
2.77954620280728,0
3.63112061996174,1
2.99061717288722,1
2.90779282225181,0
2.46025879094017,0
0.936493439191674,0
4.37851281537409,1
3.60372164577363,0
2.37589762562551,0
3.93222571274567,1
2.32278780031156,1
4.04555439805267,0
2.09964424899736,0
3.19825653766546,1
3.23907853218572,0
4.26869794936688,1
3.60372164577363,1
3.09761301188578,0
2.82356308822405,1
2.92436778734602,1
3.73377477402183,1
2.54593135162578,0
4.25430921191478,0
4.76513483568077,1
3.64454364029388,1
3.82686519708784,1
2.72825290841973,1
3.23907853218572,0
1.85848219218047,0
4.31521796500177,0
3.70908216143146,0
2.54593135162578,1
2.69435135674405,0
3.02588531172468,0
3.2588811594819,0
3.70908216143146,1
3.30860459483433,1
2.7927914295573,1
3.42140008897967,0
5.12816634537434,1
3.01593498087151,0
2.21742728465374,1
3.19825653766546,0
3.01593498087151,1
3.64454364029388,1
3.22810950081515,1
3.99676423388324,1
2.68743091389947,1
2.371577964481,0
2.66282510309727,1
2.09964424899736,1
3.19825653766546,0
3.65192374759151,1
3.32341968061947,1
3.93222571274567,1
3.01593498087151,1
3.06472514504094,1
2.28196580579131,1
5.51531964984016,1
2.34259042760774,0
2.29746999232728,1
3.72287548356379,0
3.01593498087151,0
3.90690790476138,0
2.46254974268672,0
3.04062759346188,1
1.98631556369035,1
4.07198765512082,0
4.11454726953962,0
2.58307089857523,0
3.31603957332185,1
2.82356308822405,1
3.05515569402479,0
3.13371801652789,1
3.88379911884019,1
3.37010679459212,0
3.79423996977176,0
2.32278780031156,1
5.36968836043996,1
3.57555076880693,0
5.23029584045072,1
2.39689577246529,0
2.41809798011589,1
3.23907853218572,1
2.82658880914059,0
3.64454364029388,1
2.7927914295573,1
3.31603957332185,0
3.05675697539177,0
2.58515206477906,0
2.88240358824699,0
2.09964424899736,0
2.64325969558634,0
3.87035030902758,0
1.62964061975162,0
2.87283413723084,0
2.69435135674405,1
2.46736902912267,1
4.17908579067719,1
0.102440805554492,1
2.7927914295573,1
2.85341605137374,0
3.15569692324667,0
2.63644535916661,0
1.62964061975162,0
4.11454726953962,1
3.72287548356379,0
2.81748404214767,1
2.97671426771823,0
3.99049462086964,0
5.4653714512112,1
4.23971041249363,1
2.60629450135287,1
4.67416305747504,1
3.50144279665321,1
1.96611285637283,0
4.0192370897353,1
3.2470467018349,1
2.72825290841973,1
1.11881499598563,0
2.09964424899736,0
3.13371801652789,1
2.97250542294417,1
2.72825290841973,0
3.01593498087151,1
3.18144941934908,1
3.278299245339,0
2.72825290841973,1
2.91057446521368,1
2.371577964481,0
3.50144279665321,0
3.82686519708784,0
1.9173226922034,1
2.56573397892195,0
3.10109278921182,1
3.9810158769151,0
3.19825653766546,0
3.64454364029388,1
3.06472514504094,1
2.95139645973394,1
3.12926366617851,0
2.46254974268672,0
3.73377477402183,1
2.72825290841973,1
5.21869973858335,1
3.93222571274567,0
2.54593135162578,1
3.01593498087151,0
5.49247338098899,0
2.86178430104425,1
3.19825653766546,1
3.34135738130614,1
3.84884410380661,1
2.77954620280728,0
4.17908579067719,0
2.96714481670208,1
3.63651146859662,0
3.64454364029388,0
2.81748404214767,0
2.29746999232728,1
3.30361705332329,0
3.23907853218572,0
3.70908216143146,1
3.96178451498721,1
3.23907853218572,0
2.61046987276335,1
2.72825290841973,1
4.30691916218708,0
3.01593498087151,0
1.87383758026366,1
3.38365976099683,1
3.19825653766546,0
3.42140008897967,0
3.19825653766546,0
2.91057446521368,1
2.50510935710552,1
2.32278780031156,0
2.7315806985124,1
3.5267606046375,0
2.49714118745634,0
2.47693848013882,0
4.11454726953962,1
3.73377477402183,1
2.371577964481,1
3.15569692324667,0
3.99988436121948,0
3.164970560032,1
2.76747362157301,1
2.32278780031156,0
2.32278780031156,1
3.50363818721665,0
3.26206805041042,1
3.38365976099683,0
3.53174814614854,0
3.01593498087151,0
2.76747362157301,1
2.89940116461556,0
3.19825653766546,0
2.72825290841973,0
3.01593498087151,0
2.28493757618047,1
3.33438871199005,1
2.91057446521368,0
1.96611285637283,0
2.23317564162188,0
3.01593498087151,1
3.05515569402479,0
2.61046987276335,0
4.4022293419914,1
3.01593498087151,1
4.42692195458177,1
3.01593498087151,1
2.14445826478715,0
2.83361342407756,1
3.00720130090276,1
4.15536926405988,1
2.39510846189119,0
2.72825290841973,1
2.54992337289531,0
2.29201614164481,0
2.97511298635126,1
3.19825653766546,1
2.6228923927619,1
3.23907853218572,1
3.33438871199005,0
1.81196217654557,0
3.23907853218572,0
3.3568615678421,0
2.32278780031156,1
2.50510935710552,0
2.88918327523237,0
3.13371801652789,0
2.29380026343831,1
1.40649706843741,1
3.13371801652789,0
1.62964061975162,0
3.35240721749272,0
1.54002846106193,1
2.50510935710552,1
4.11454726953962,1
2.72825290841973,1
3.60372164577363,0
2.27149450592401,0
3.42140008897967,1
3.47019025314911,1
2.61046987276335,0
2.50510935710552,0
3.11124516067584,1
3.31603957332185,0
2.39974884144769,1
2.58515206477906,1
2.88240358824699,0
3.43792939093089,0
3.97144642589895,1
2.32278780031156,1
2.41809798011589,0
4.33769082085383,1
3.42140008897967,0
2.86178430104425,0
2.49714118745634,0
3.93222571274567,0
3.2588811594819,1
1.62964061975162,0
2.54147700127639,0
3.06472514504094,0
4.15536926405988,0
3.50144279665321,1
3.97144642589895,1
4.32812136983768,1
5.26435183739241,1
2.88240358824699,1
3.01593498087151,0
3.78912486910499,0
3.33438871199005,1
2.6228923927619,0
2.91057446521368,1
2.50510935710552,0
4.45101950616083,0
3.19825653766546,1
3.48295798197911,1
2.6228923927619,0
4.32426780052169,1
3.23907853218572,0
3.278299245339,0
3.90793302017662,1
3.9810158769151,1
2.21989337714893,1
4.45629656326168,1
3.95109419705005,1
2.80212275698619,1
3.69227504311507,1
3.65778886704391,0
3.11124516067584,0
3.38365976099683,0
3.76970678324789,0
4.44038110795578,0
3.54656323193368,1
2.7927914295573,1
3.01593498087151,1
4.44305133651166,1
2.88240358824699,1
3.42140008897967,1
2.02841673970899,1
2.16026887081379,0
3.42140008897967,1
3.38749853730399,0
3.23907853218572,0
3.11124516067584,1
3.82686519708784,1
1.56064774826467,0
3.93222571274567,0
2.7927914295573,0
3.5267606046375,1
2.72825290841973,1
3.58738522645394,1
2.87283413723084,0
3.28256364412546,0
3.5267606046375,1
2.88240358824699,0
2.16026887081379,0
3.12129549652934,1
3.59129912577507,0
3.93222571274567,1
4.4022293419914,1
2.81526428540936,0
3.34443904784355,1
3.88093241835811,0
2.23317564162188,1
2.34259042760774,1
2.28196580579131,1
2.50510935710552,0
1.58881862523136,0
3.278299245339,0
1.9173226922034,1
2.7927914295573,0
2.53042716508981,1
2.54593135162578,0
4.33769082085383,1
2.79724577990668,1
3.12593587608584,0
3.07150483202632,0
1.9173226922034,0
3.39241255210642,1
3.13371801652789,0
3.88093241835811,1
5.41383025366988,0
3.57555076880693,1
3.42140008897967,1
3.95202834004185,1
3.01593498087151,1
2.69435135674405,1
2.72825290841973,1
2.72825290841973,0
3.85278888209763,1
3.06472514504094,0
3.19825653766546,1
2.86220088092947,0
3.23148218529379,0
2.50510935710552,0
3.35240721749272,0
3.44438960720437,0
2.7927914295573,1
3.13371801652789,1
3.44771739729705,1
2.88240358824699,0
3.15569692324667,1
4.11454726953962,1
2.91057446521368,1
3.01593498087151,0
2.50510935710552,1
4.05738885569967,0
2.50510935710552,1
2.72825290841973,1
2.23684537051084,0
3.77674080990527,0
3.35240721749272,0
3.16435498598978,1
2.54147700127639,1
3.2973474403097,1
1.89200488421911,1
2.32278780031156,1
3.01593498087151,1
3.64454364029388,0
2.50510935710552,1
4.11454726953962,0
2.51515969295902,1
2.57410222859247,0
3.57555076880693,1
3.72150468143001,0
2.54593135162578,0
3.23907853218572,0
4.11454726953962,1
2.65926003693278,0
2.7927914295573,0
3.88093241835811,1
3.70908216143146,1
3.18298906553468,1
2.72491400715422,0
2.24274509263803,1
4.01446381098264,1
3.53918312463606,1
3.84425693979971,0
3.5267606046375,0
3.06472514504094,0
3.23907853218572,1
2.72047076797767,1
2.36680468572834,0
4.60371139652443,0
2.17968695667089,1
3.04791802672456,1
2.9379734394018,0
2.54593135162578,0
2.88240358824699,1
3.01593498087151,1
3.73377477402183,0
5.16818156292465,1
2.49168633677338,0
2.371577964481,0
2.36360979483182,0
3.278299245339,1
2.16863712048431,1
2.54593135162578,0
2.63864074973004,0
2.36052812829441,1
3.70908216143146,1
3.23907853218572,1
3.19825653766546,1
3.48593861011725,0
2.95830586803487,1
3.92777136239629,1
5.47552382267522,1
2.32278780031156,0
3.5925483451755,1
2.61246787542602,0
2.41809798011589,0
3.278299245339,0
2.72825290841973,0
3.23104636048846,1
3.54328990658871,0
2.6512918672836,0
2.371577964481,0
3.11124516067584,1
3.57555076880693,0
3.01593498087151,0
2.88240358824699,1
4.05738885569967,0
2.61046987276335,0
3.33438871199005,1
2.7927914295573,0
4.73422729821769,1
3.23907853218572,1
3.87459659990903,1
3.11124516067584,1
3.57555076880693,1
2.89815194521513,0
2.72825290841973,0
3.30361705332329,0
3.2188758248682,1
3.58973540379889,1
3.73725303839815,1
3.19825653766546,0
4.03758622840349,1
3.57555076880693,1
4.19458997721316,1
4.33769082085383,0
3.70908216143146,1
2.76907490293998,0
4.46154591914782,1
3.32341968061947,1
3.50144279665321,1
3.23907853218572,0
3.23907853218572,1
2.54593135162578,1
4.58455089878536,1
4.80769445009957,0
3.56116203135483,1
3.64454364029388,1
2.62699917471456,1
2.7646205525906,0
3.2973474403097,0
3.23907853218572,0
3.16675787060609,1
3.72150468143001,1
3.01593498087151,1
3.01593498087151,0
3.57940433812292,0
2.7927914295573,1
2.72825290841973,1
2.65926003693278,1
2.53959553317669,0
2.85341605137374,0
3.01593498087151,0
4.07198765512082,1
3.38057809445942,1
2.32278780031156,1
3.11124516067584,1
2.46254974268672,1
4.33769082085383,1
3.5123718671854,1
3.27186835500871,1
2.91057446521368,0
2.6412415314301,0
3.54202807676829,1
3.93222571274567,1
3.78604320256758,0
3.82686519708784,0
2.65926003693278,1
2.99442877565055,0
3.70908216143146,1
3.13371801652789,0
3.89140371822541,1
2.86801485079489,0
3.88093241835811,0
2.09964424899736,1
3.57555076880693,0
3.42140008897967,1
2.65926003693278,0
2.03510572785978,0
3.67086094861126,1
3.01593498087151,1
2.67500839390092,1
2.9228445578055,1
3.92553672459487,1
2.39510846189119,1
2.39794052269091,0
3.57555076880693,0
2.28196580579131,1
2.72825290841973,0
2.32278780031156,1
1.89200488421911,0
2.03510572785978,0
2.58919247431606,1
3.31603957332185,1
5.25841614979585,0
2.88240358824699,0
3.45776773315055,0
3.95736168601721,0
3.01593498087151,0
2.57410222859247,0
3.12254471592977,0
3.81569189648971,1
4.05738885569967,1
2.36200851346485,1
2.88240358824699,0
4.11454726953962,0
3.81444267708928,1
2.72825290841973,0
5.46447398648864,1
3.23907853218572,1
2.85341605137374,1
3.17720312846763,0
3.42140008897967,1
3.09289602200764,1
3.63112061996174,1
2.32278780031156,0
3.25232375893574,0
5.02549039508718,0
3.73377477402183,0
5.1077990425499,1
4.38965055978454,1
2.96714481670208,1
3.23907853218572,0
2.50510935710552,0
3.90176650526096,0
2.85341605137374,0
3.4983611301158,0
2.40896549655262,0
3.24954983205302,0
2.54593135162578,0
2.35787912012284,1
3.76314938270173,1
2.69435135674405,0
3.23907853218572,1
3.20517698051004,1
2.7927914295573,0
2.65926003693278,0
3.42140008897967,1
2.54593135162578,1
2.41809798011589,1
2.85771097565662,0
3.14109812382552,1
4.39175804212411,0
3.6866093055794,0
1.81196217654557,0
3.33438871199005,0
3.12129549652934,0
3.23907853218572,0
2.56964787824309,0
3.278299245339,1
2.88240358824699,0
2.38732632144914,1
3.01593498087151,0
3.01593498087151,0
3.278299245339,0
3.13371801652789,0
3.16650783935088,0
3.64454364029388,0
5.81929536177805,1
2.76747362157301,1
3.64454364029388,1
2.09964424899736,1
2.54593135162578,0
2.7927914295573,0
4.11454726953962,1
4.21990778519745,1
3.65192374759151,1
3.95420461946444,1
2.7927914295573,0
3.48593861011725,0
3.33438871199005,1
3.01593498087151,0
4.15536926405988,1
2.31321834929541,0
3.21264527511756,1
3.30361705332329,0
3.278299245339,1
2.84266325959747,1
3.61377198162713,1
2.9379734394018,1
1.80149087667828,0
2.99061717288722,0
4.07680694155677,0
3.01593498087151,1
2.74149813516975,0
2.7545702167371,0
3.16650783935088,0
1.78493350415766,0
3.79132025966843,1
2.97511298635126,0
2.4097991773012,0
2.7927914295573,0
3.30361705332329,0
3.6866093055794,1
3.278299245339,0
3.278299245339,1
2.44795094326557,0
2.72825290841973,0
3.57555076880693,1
2.99912786255513,0
3.2973474403097,0
2.00433406919303,1
2.6228923927619,1
3.4346453157297,1
2.58515206477906,0
3.81444267708928,1
3.83691553294134,0
2.39974884144769,0
2.72825290841973,0
1.23214368129263,0
3.30361705332329,0
2.96464168648396,0
5.3480788761071,1
2.39974884144769,0
2.71868345740358,1
3.97144642589895,0
2.58515206477906,0
3.31603957332185,1
3.91202300542815,1
1.73716096346288,0
2.32278780031156,1
4.30791866252016,1
3.06472514504094,1
3.2570970376884,0
3.64454364029388,1
3.14946637349603,0
3.278299245339,1
3.6257005524924,0
2.85341605137374,0
2.89658822323894,1
2.18352573297806,0
3.57555076880693,1
2.56394985712845,1
2.61046987276335,1
3.20861932470101,1
2.92162430140027,1
3.95024421824834,1
3.30361705332329,0
2.21742728465374,1
1.9173226922034,1
3.14109812382552,0
2.41809798011589,1
3.5549314816042,0
2.96714481670208,1
2.70008203145303,1
1.76317201237614,0
3.01593498087151,1
3.17720312846763,0
1.96611285637283,0
3.13371801652789,0
3.54656323193368,1
1.38268641974369,1
2.91057446521368,1
3.42140008897967,0
4.11454726953962,1
2.6412415314301,0
3.9810158769151,1
3.5267606046375,1
3.70908216143146,0
3.16435498598978,1
3.23907853218572,0
2.50510935710552,1
3.80439234123578,1
2.84836128071211,0
3.79296364541216,1
2.91057446521368,1
3.88093241835811,1
1.99428373333953,1
1.92974521220196,1
2.58515206477906,0
4.12284607235432,1
4.72431284116051,1
3.33640687614628,0
3.94217604359883,0
2.34080630581424,0
2.91057446521368,1
2.79669006997296,1
3.04062759346188,0
2.91057446521368,0
3.36815557446086,0
3.42140008897967,1
2.7927914295573,1
3.38749853730399,0
1.96611285637283,1
2.73452252143333,0
1.9029339547513,1
3.73106106815023,1
2.82356308822405,1
2.85341605137374,1
3.13371801652789,0
3.04062759346188,1
2.47120780542984,0
3.64454364029388,0
2.32278780031156,0
3.05515569402479,0
2.50510935710552,1
3.37260992481024,0
3.64454364029388,1
3.01593498087151,0
3.42140008897967,0
2.26091239659348,0
3.33386909649381,1
3.89140371822541,1
3.18427029569073,0
2.27399763614213,1
3.57555076880693,1
3.42140008897967,1
2.62933835706773,0
3.89140371822541,1
2.32278780031156,1
3.23907853218572,1
3.63112061996174,0
2.68743091389947,1
4.00918675388179,1
2.4960595215856,0
3.01593498087151,0
2.72825290841973,0
0.713349887877465,0
4.7149850519953,0
2.6228923927619,1
3.91609633081578,1
3.88235388270549,0
1.9173226922034,0
2.89815194521513,0
2.55511977768018,0
3.68376435344717,0
3.42140008897967,0
2.16372310568188,0
3.26724940915242,0
1.81196217654557,1
2.76104273124272,1
3.72013199761804,0
3.50548320619022,0
2.72825290841973,1
2.91057446521368,0
3.79246377037051,1
4.12779249628964,0
3.13371801652789,1
2.88240358824699,1
3.91880269241352,0
2.27149450592401,1
2.38732632144914,0
3.69710597038474,0
3.28680993500691,0
2.65926003693278,0
4.08064571786394,1
2.30031494445951,1
3.34907942740005,1
2.58515206477906,0
3.42140008897967,0
3.45418991180267,1
2.65926003693278,1
1.99143066435712,0
3.06472514504094,0
1.747423655408,1
3.09597768854505,1
2.16863712048431,0
4.86176167136984,1
3.83537588675575,1
2.61046987276335,1
3.2188758248682,0
2.54593135162578,0
2.47433769843877,1
2.6228923927619,0
3.70908216143146,1
2.17196491057698,0
4.11454726953962,0
3.93222571274567,1
2.96901806108376,0
3.45776773315055,1
2.32278780031156,0
3.01593498087151,0
2.88240358824699,0
2.9379734394018,1
2.83361342407756,0
3.53039037268808,1
2.32278780031156,0
3.01593498087151,1
3.67862295394675,1
2.50510935710552,1
2.65926003693278,0
3.01593498087151,0
3.13593777326621,0
2.62658925464323,0
3.66527953877306,0
4.42470219784346,0
3.93222571274567,0
2.99573227355399,0
4.11454726953962,1
2.32278780031156,0
2.95405957715342,0
3.05515569402479,0
2.7927914295573,0
4.14733709236261,0
2.41809798011589,0
3.65778886704391,0
2.7927914295573,0
3.19825653766546,0
2.93345875904727,1
2.83361342407756,1
3.73377477402183,1
4.11454726953962,1
2.25379492882461,0
3.33438871199005,0
3.70908216143146,1
2.371577964481,0
2.32278780031156,1
3.57555076880693,1
2.84158159372673,0
4.92604712405104,1
2.9698910423701,1
2.32278780031156,1
2.95169271214316,1
3.96178451498721,1
3.35240721749272,1
2.96714481670208,1
3.12926366617851,1
3.73261265884165,1
3.08047350200908,0
3.84884410380661,1
3.17720312846763,1
3.70908216143146,1
2.98926673378935,0
3.516710268784,1
3.89140371822541,1
2.72825290841973,1
2.74478221037094,0
4.02753589254999,0
3.42140008897967,0
5.14416668672078,1
2.46254974268672,0
2.7927914295573,0
3.85218300507213,1
2.32278780031156,0
2.54192333022824,1
2.63864074973004,0
3.45776773315055,0
3.50144279665321,0
4.2506794438642,1
3.08825564245114,1
3.82686519708784,1
2.91057446521368,0
3.11124516067584,1
3.40459297066329,1
3.35240721749272,1
1.69417914088919,0
3.05515569402479,1
4.19005482204776,1
3.54656323193368,0
3.01593498087151,0
2.85341605137374,1
2.91057446521368,1
2.70122423603181,0
3.13371801652789,1
2.65926003693278,0
3.09289602200764,0
4.04555439805267,1
3.16051620968262,1
2.92062480106719,1
1.62964061975162,0
2.50510935710552,1
2.95984551422047,1
3.23907853218572,1
2.32278780031156,0
3.70908216143146,0
3.64454364029388,1
3.11124516067584,1
3.11124516067584,1
2.39974884144769,1
3.21660567633366,0
2.371577964481,0
3.53174814614854,1
3.6400892899445,1
3.99676423388324,1
3.38913922676145,1
3.13371801652789,1
3.50144279665321,0
4.232330305196,1
2.58849096604457,0
3.63651146859662,1
3.12129549652934,1
2.43611648561857,0
3.47546731024995,1
3.13371801652789,0
3.45418991180267,1
4.55280220047078,1
4.03116566060057,1
3.54656323193368,1
2.51384303707427,0
3.6400892899445,1
2.21742728465374,0
3.53174814614854,0
2.03510572785978,1
4.59147134162993,0
2.61046987276335,1
3.70908216143146,1
2.65926003693278,0
2.72022073672247,1
3.18298906553468,1
3.40459297066329,1
4.30378926917815,1
4.03758622840349,1
3.70908216143146,1
3.70908216143146,1
3.21660567633366,0
2.94361431929188,1
3.60372164577363,0
3.76970678324789,1
4.21990778519745,1
3.54656323193368,0
3.08047350200908,1
3.01593498087151,0
3.54656323193368,1
1.81196217654557,1
1.77526080969515,0
3.42140008897967,1
3.38749853730399,0
3.82686519708784,1
2.96464168648396,1
3.57222297871426,1
4.37691153400711,1
2.17968695667089,0
3.42140008897967,1
2.19495442880168,0
3.42140008897967,0
4.4022293419914,1
3.16435498598978,1
1.11881499598563,0
2.47979154912123,0
3.14696324327791,1
2.87283413723084,0
3.37260992481024,1
2.50510935710552,1
3.23907853218572,0
4.60005508532132,0
2.64556119257462,0
3.278299245339,1
2.72825290841973,1
2.55389952127495,0
3.5267606046375,0
3.01593498087151,0
3.42140008897967,0
2.50510935710552,0
3.33438871199005,1
3.58973540379889,1
3.01593498087151,1
3.45265263248378,1
2.61545741427439,1
2.3385361572797,0
4.05444334546991,1
3.01593498087151,0
3.6965033792246,0
1.47881773001704,0
3.11124516067584,1
3.23907853218572,0
1.81196217654557,1
1.76317201237614,1
2.42414029457185,0
4.26869794936688,1
3.06472514504094,1
3.04062759346188,1
3.65778886704391,1
3.5084114659693,0
3.09289602200764,1
3.47269338336723,0
3.21660567633366,1
3.70908216143146,0
4.4022293419914,0
2.21742728465374,0
4.11454726953962,1
4.64735180002439,1
4.11454726953962,1
3.96286268220756,1
3.96178451498721,1
4.53006271350129,1
2.71820257256623,0
3.14946637349603,1
2.30665841838168,1
3.19182564733517,0
2.72825290841973,1
4.29686882633357,1
3.50144279665321,1
2.76747362157301,0
3.64454364029388,1
2.91057446521368,1
2.21742728465374,1
3.23104636048846,1
2.03510572785978,1
4.3740584650247,0
3.17008566069877,1
2.6794627442503,0
4.29686882633357,1
2.82983270123765,1
2.42814831596939,1
3.97972804673067,0
3.76970678324789,1
0.975714152344956,1
2.96941496523662,1
3.57555076880693,0
3.48593861011725,1
2.51753187710408,0
3.65778886704391,1
3.30361705332329,1
4.36586169782053,1
4.48924071898103,1
3.24855727614026,0
2.34476670703034,0
3.93666030981353,1
2.99061717288722,1
3.19825653766546,1
2.50510935710552,0
3.64454364029388,1
2.76104273124272,1
3.19825653766546,1
3.60372164577363,1
4.19458997721316,0
2.76104273124272,0
2.32278780031156,1
3.33438871199005,0
2.37685502158184,0
2.65926003693278,0
3.70908216143146,1
2.25021710747673,0
2.92162430140027,1
3.45776773315055,1
2.7927914295573,1
3.45418991180267,0
3.23907853218572,0
3.06472514504094,1
2.64487129948068,0
