"Longitude","Latitude","Elevation","Weekday","Month","Time","Land.Use_AGRICULTURAL","Land.Use_COMMERCIAL","Land.Use_FOREST","Land.Use_INDUSTRIAL","Land.Use_MILITARY RESERVATION","Land.Use_RESIDENTIAL","Location.Setting_RURAL","Location.Setting_SUBURBAN","Location.Setting_URBAN AND CENTER CITY"
-106.5852,35.1343,1591,3,3,440,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,7,1292,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,3,1171,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,7,1294,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,3,1179,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,8,587,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,12,708,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,9,993,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,7,1281,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,5,126,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,3,428,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,3,430,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,9,624,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,2,773,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,9,614,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,5,875,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,8,1324,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,6,179,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,8,608,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,2,762,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,2,770,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,12,1445,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,8,604,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,2,769,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,11,316,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,7,182,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,12,1443,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,12,1440,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,8,600,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,3,1540,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,2,53,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,2,51,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,2,52,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,3,1535,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,3,1531,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,3,436,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,7,1295,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,7,1289,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,7,1287,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,11,1415,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,8,584,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,2,34,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,8,1310,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,5,125,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,5,1610,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,3,427,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,3,429,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,11,311,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,11,313,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,2,772,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,2,771,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,9,613,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,12,724,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,5,872,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,9,609,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,6,178,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,1,761,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,12,727,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,5,869,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,8,605,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,12,1444,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,3,1541,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,2,54,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,2,767,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,8,596,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,11,1429,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,2,46,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,1,758,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,3,1537,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,8,601,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,3,1534,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,12,1430,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,3,438,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,7,1291,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,3,435,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,6,156,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,3,453,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,8,1313,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,4,464,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,9,1000,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,11,308,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,4,1204,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,11,314,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,4,1212,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,9,1002,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,5,873,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,8,1322,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,12,722,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,2,765,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,12,720,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,4,1551,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,2,764,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,6,176,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,1,759,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,3,1536,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,8,602,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,1,755,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,3,1527,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,12,707,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,5,863,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,8,597,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,2,48,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,3,1528,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,3,1525,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,3,439,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,8,1320,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,11,312,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,11,694,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,5,851,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,8,585,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,12,725,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,8,1321,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,12,721,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,9,994,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,12,713,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,4,462,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,8,603,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,6,174,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,9,1001,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,8,1325,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,12,723,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,2,43,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,5,858,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,1,748,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,4,1208,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,2,766,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,8,607,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,1,756,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,1,757,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,7,1288,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,10,302,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,8,599,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,3,1526,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,11,1428,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,6,157,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,6,172,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,1,752,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,10,292,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,2,45,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,4,465,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,4,463,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,10,291,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,4,469,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,1,760,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,12,715,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,3,1174,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,4,470,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,11,1418,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,11,1419,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,5,866,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,9,985,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,12,719,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,2,763,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,8,593,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,4,1207,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,8,961,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,8,594,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,11,309,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,4,471,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,4,1211,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,5,867,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,1,749,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,12,714,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,5,862,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,1,747,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,11,1424,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,4,1199,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,4,466,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,2,50,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,3,1530,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,8,595,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,5,868,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,3,1172,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,11,1425,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,8,1311,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,1,750,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,12,718,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,6,177,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,3,1524,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,5,865,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,2,47,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,8,1318,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,1,753,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,8,1319,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,8,1316,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,1,754,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,11,1416,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,6,173,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,11,1423,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,1,745,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,2,37,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,11,1420,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,6,170,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,6,175,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,11,1427,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,4,1200,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,2,39,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,5,864,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,12,716,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,4,1189,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,6,171,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,8,590,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,1,751,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,4,1205,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,2,38,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,2,40,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,8,592,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,4,467,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,11,1426,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,3,1182,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,5,861,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,12,717,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,4,1201,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,4,1202,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,6,164,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,6,163,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,3,1184,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,11,1422,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,4,1206,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,3,1529,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,2,41,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,2,42,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,8,1317,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,1,746,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,2,35,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,7,3,1522,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,2,36,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,4,847,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,5,860,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,11,1421,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,3,1175,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,3,1523,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,5,3,1177,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,3,1183,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,3,1181,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,2,49,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,2,12,712,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,2,44,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,4,3,1176,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,6,3,1178,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,1,3,1180,0,0,0,0,0,1,0,0,1
-106.5852,35.1343,1591,3,4,1203,0,0,0,0,0,1,0,0,1
-73.82153,40.73614,33,3,12,1091,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,12,1073,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,10,1373,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,12,1079,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,4,833,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,2,1511,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,2,1517,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,8,953,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,12,1085,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,4,827,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,4,821,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,6,1259,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,2,1139,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,12,1067,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,9,1361,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,10,1385,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,6,1253,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,2,1505,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,5,1607,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,1,737,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,2,1133,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,5,875,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,4,1553,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,1,743,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,1,749,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,8,947,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,3,815,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,10,1379,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,9,1367,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,11,1409,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,2,1151,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,3,1163,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,9,1355,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,7,929,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,5,869,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,6,1265,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,6,1619,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,4,845,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,6,1625,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,11,1061,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,2,1127,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,3,1175,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,9,983,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,3,1157,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,3,1523,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,7,935,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,3,809,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,10,1397,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,3,1535,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,11,1055,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,7,1661,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,7,1655,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,7,1289,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,4,1187,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,6,1248,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,3,1529,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,5,863,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,3,1169,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,7,1277,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,6,1637,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,7,1649,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,8,971,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,8,965,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,8,1697,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,3,1547,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,6,1631,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,2,1499,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,1,731,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,3,803,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,11,1043,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,10,1007,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,7,1667,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,5,1241,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,5,1601,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,7,1643,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,8,959,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,10,1391,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,9,1349,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,4,1193,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,10,1013,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,7,1283,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,8,1325,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,4,839,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,2,1493,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,1,1121,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,11,1415,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,7,923,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,6,1271,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,6,883,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,9,977,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,7,1301,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,5,857,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,4,1559,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,1,1115,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,3,1541,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,1,1487,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,11,1049,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,3,1181,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,5,851,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,9,989,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,9,995,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,9,1001,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,1,761,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,8,1673,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,5,881,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,8,1691,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,5,1217,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,4,1577,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,7,1295,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,5,12,1457,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,6,12,1451,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,8,1685,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,6,893,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,6,899,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,3,5,1595,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,7,1,1109,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,1,1481,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,2,1,1475,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,1,1,1103,0,1,0,0,0,0,0,0,1
-73.82153,40.73614,33,4,11,1421,0,1,0,0,0,0,0,0,1
