binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
400,False,1.0,4,LS_KDEx_MLP,9.0,1.0,0.9,koefte,yaz,,,,
400,True,1.2672268907563027,4,LS_KDEx_MLP,9.0,1.0,0.9,koefte,yaz,,,,
20,False,0.9829333333333332,0,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,True,1.2858666666666667,0,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,False,0.8207999999999999,0,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,True,1.1573333333333335,0,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,False,1.0,0,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,True,1.0890666666666666,0,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,False,0.607413647851727,1,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,True,0.6192080876158383,1,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,False,0.5534962089300758,1,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,True,0.5400168491996629,1,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,False,1.0,1,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,True,0.5206402695871946,1,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,False,0.9228039041703636,2,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,True,1.0629991126885534,2,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,False,0.6779059449866903,2,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,True,0.9875776397515527,2,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,False,1.0,2,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,True,0.952972493345164,2,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,False,0.9210526315789476,3,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,True,1.1794258373205742,3,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,False,0.814593301435407,3,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,True,1.001196172248804,3,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,False,1.0,3,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,True,0.9880382775119617,3,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,False,0.9056886227544911,4,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,True,0.9970059880239522,4,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,False,0.9625748502994014,4,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
100,True,0.8488023952095809,4,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,False,1.0,4,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
400,True,0.7799401197604792,4,LS_KDEx_LGBM,9.0,1.0,0.9,lamb,yaz,,,,
20,False,1.1781333333333333,0,LS_KDEx_MLP,9.0,1.0,0.9,lamb,yaz,,,,
